model_run_id,k_fit,k_eff0,QoI=k_fit/k_eff0,log10_dissolution_rate/FeS,log10_dissolution_rate/pyrite,log10_dissolution_rate/siderite,log10_dissolution_rate/magnetite,log10_dissolution_rate/goethite,log10_dissolution_rate/SOM,log10_equilibrium_constant/FeS,log10_equilibrium_constant/goethite,log10_equilibrium_constant/goethite_dirb,log10_rate_constant/goethite_dirb,log10_rate_constant/abiotic_fe_reduction,log10_rate_constant/sulfate_reduction,sorption_site_density/illite_str,sorption_site_density/illite_w,sorption_site_density/goethite,half_saturation_constant/sulfate,half_saturation_constant/acetate,inhibition_constant/Fe3,logit_initial_mineral_fraction/goethite,logit_initial_mineral_fraction/SOM,logit_initial_mineral_fraction/FeS,logit_initial_mineral_fraction/pyrite,logit_initial_mineral_fraction/siderite,logit_initial_mineral_fraction/illite,log_ssa/FeS,log_ssa/pyrite,log_ssa/siderite,log_ssa/illite,log_tce_intrinsic_rate_constant/FeS,log_tce_intrinsic_rate_constant/pyrite,log_tce_intrinsic_rate_constant/siderite,log_tce_intrinsic_rate_constant/illite,groundwater_concentration/acetate,groundwater_concentration/sulfate,groundwater_concentration/Fe++,initial_concentration/Fe++,initial_concentration/pH,initial_mineral_fraction/goethite,initial_mineral_fraction/SOM,initial_mineral_fraction/FeS,initial_mineral_fraction/pyrite,initial_mineral_fraction/siderite,initial_mineral_fraction/illite,ssa/FeS,ssa/pyrite,ssa/siderite,ssa/illite,log10_tce_intrinsic_rate_constant/FeS,log10_tce_intrinsic_rate_constant/pyrite,log10_tce_intrinsic_rate_constant/siderite,log10_tce_intrinsic_rate_constant/illite,rate_constant/sulfate_reduction,porosity,Variation of normalized volume of FeS,Variation of normalized volume of Pyrite,Variation of normalized volume of Siderite,average_pH,integrated_dirb_rate,integrated_sulfate_reduction_rate,tce_flux_reduction,tce_removal_contributions_FeS,tce_removal_contributions_pyrite,tce_removal_contributions_siderite
54,0.000238591,0.000716664,0.332919384,-4.67446572,-11.77491538,-11.26770267,-13,-10.20104946,-9.457702158,-5.269433223,0.350159954,9.609209954,-11.08735613,-7.870025688,-3.917053261,1.04E-08,4.86E-07,2.41E-06,0.001335136,0.000537288,4.77E-11,-5.146819639,-3.002067834,-11.29541655,-6.327144967,-6.110532888,-0.629863541,5.514650303,-3.315844225,-2.050871489,-2.08255266,-26.355045,-26.08642723,-29.7112726,-30.92385412,0.000537988,0.00755201,4.58E-06,3.76E-05,7.812654842,0.005784226,0.047332543,1.24E-05,0.001783941,0.002214453,0.34754148,248.3031312,0.036303387,0.128622761,0.124611715,-11.44585061,-11.3291914,-12.90344174,-13.43005921,0.000121045,0.585280957,31.98033885,50.17407737,50.67727929,4.988221741,-632.169041,1.082543999,0.996248252,0.958179597,0.03826482,0.003555583
60,0.002719843,0.002335739,1.164446522,-10.43626568,-15.36267753,-14.0309344,-13,-6.524444961,-9.50089277,-3.972321171,0.362901763,9.621951763,-9.087479664,-6.922967493,-3.434624546,1.67E-08,5.51E-08,4.28E-06,0.000235448,1.37E-05,8.05E-11,-5.923028069,-3.287240363,-7.33015296,-8.625440246,-6.590395128,-0.4082022,4.861898998,-3.820313029,-1.598817447,-4.886733911,-28.53912756,-24.65780298,-32.56678149,-31.1457239,0.00094544,0.000597587,3.52E-06,5.83E-05,7.525103579,0.002669934,0.036011523,0.000655044,0.000179449,0.001371613,0.399343278,129.2694516,0.021920938,0.202135412,0.007546028,-12.39438562,-10.70874777,-14.14357349,-13.52641602,0.0003676,0.549719159,48.1343663,55.15508916,50.07582162,5.117317359,-533.7165117,0.360423193,0.957905773,0.997525304,0.002425616,4.91E-05
90,3.03E-05,2.79E-05,1.084780336,-6.174589027,-16.69791002,-13.69417111,-13,-8.511131787,-9.688193304,-4.400460776,0.280165437,9.539215437,-9.721034371,-6.137111619,-4.220040143,1.37E-08,1.45E-06,1.91E-05,0.000137956,0.000204972,7.90E-09,-5.381736162,-4.850712647,-10.12911752,-7.707841635,-5.985233837,-0.513282049,2.831333077,-4.357662131,-2.480896078,-2.759753027,-31.49990494,-23.34773147,-33.5373052,-31.85916945,0.000643226,0.001478002,2.75E-05,3.32E-06,7.74368622,0.004578767,0.007762079,3.99E-05,0.000449088,0.002509313,0.374424452,16.96806549,0.012808297,0.083668219,0.063307402,-13.6802349,-10.13979094,-14.56506659,-13.83626149,6.03E-05,0.600186401,50.4361386,50.13407604,50.51898868,6.202160817,-311.2610621,0.461600818,0.999511457,0.030629153,0.968317028,0.00105382
95,0.003330224,0.003144277,1.059138215,-10.3223971,-15.80075656,-16.06166726,-13,-9.55966616,-11.10501283,-4.825968767,0.282876433,9.541926433,-9.938574809,-4.323341064,-2.571401882,2.76E-08,4.79E-07,3.04E-06,0.000887433,0.011251084,5.06E-09,-5.114822521,-5.234370456,-8.755371143,-6.788530878,-7.921132056,-0.43019755,5.869832525,-4.390339869,-1.850637705,-4.514872486,-27.75815409,-24.08429259,-36.36422894,-34.23070533,0.002065582,0.001187671,7.91E-06,2.06E-05,7.650941128,0.005971175,0.005301919,0.000157588,0.001125355,0.000362859,0.394079159,354.1896573,0.012396515,0.157136927,0.010945001,-12.05521315,-10.45967537,-15.79278397,-14.86620644,0.002682861,0.582951945,51.48050847,50.06514644,50.00188626,6.163454125,-157.8790075,1.517910019,0.948914903,0.989627214,0.010372631,1.55E-07
75,0.000189424,0.00021585,0.877571812,-9.599278694,-13.55859595,-10.8519996,-13,-6.03126422,-8.450425865,-4.82927484,0.122943201,9.381993201,-7.756451749,-4.499395964,-1.932757855,2.94E-08,1.61E-07,6.22E-06,0.005857233,0.000483496,3.13E-09,-4.550659647,-3.414558888,-9.931271957,-9.176159913,-3.596738919,-0.495267342,4.920147729,-5.580050325,-0.45771756,-4.780751802,-28.4192842,-22.58949124,-34.16660834,-34.52183772,0.001723977,0.01885912,4.94E-06,3.87E-06,7.813358747,0.010449883,0.031843549,4.86E-05,0.000103466,0.026681552,0.378653504,137.022854,0.003772376,0.632726158,0.008389689,-12.34233831,-9.810491395,-14.83836947,-14.99264363,0.011674604,0.542169446,43.35009647,82.94481521,72.59308067,5.709508215,-2926.843183,20.78638396,0.997160326,0.96677766,0.02332516,0.009897179
76,0.000166461,6.54E-05,2.543855382,-9.658002251,-12.86845298,-9.693500352,-13,-8.441703562,-10.29753274,-4.381537025,0.766501526,10.02555153,-6.35150398,-6.705497511,-0.541206144,1.85E-08,2.03E-07,1.99E-06,0.000392553,8.99E-05,1.25E-08,-6.729304777,-3.940889175,-11.10457032,-9.018246189,-5.515156971,-0.584629638,4.482489364,-3.645383549,-1.484187622,-1.753428142,-27.99826252,-23.66926303,-34.35590312,-32.37831706,0.001224369,0.0060776,3.35E-05,1.27E-05,7.722864056,0.001193937,0.019060565,1.50E-05,0.000121164,0.004009157,0.357868011,88.4545945,0.026111393,0.226686421,0.173179242,-12.15949092,-10.27943032,-14.92057915,-14.06172443,0.287603294,0.607682166,112.6495636,90.94203249,67.7583607,5.536108912,-235.8981454,71.74440496,0.997640439,0.842032827,0.156867886,0.001099287
106,0.00078877,0.000739262,1.066969819,-8.373794525,-5.372465,-10.00348729,-13,-9.21976431,-8.197256829,-5.269203169,0.354642898,9.613692898,-7.770069363,-5.490369068,-1.636415028,1.18E-08,4.30E-07,3.17E-06,0.001523794,5.45E-05,1.50E-09,-5.598828771,-4.860366997,-8.493790228,-8.770093315,-5.027069795,-0.396563211,4.712425901,-0.93717808,-0.740995081,-4.218159154,-28.98137118,-23.2067316,-33.99421072,-34.28215826,0.000234622,0.000104634,1.75E-05,6.60E-06,8.135163546,0.003688542,0.007688076,0.000204694,0.000155285,0.006515272,0.402138345,111.3218885,0.391731713,0.476639385,0.014725727,-12.58644958,-10.07855548,-14.76349813,-14.88855216,0.023098564,0.569559786,49.02675889,51.41761491,79.88545924,6.779454678,-758.3915924,0.463356873,0.987363,0.52085574,0.478514234,0.000630026
79,0.001793018,0.002370634,0.756345353,-6.65385484,-11.60658465,-12.46581245,-13,-8.226142079,-11.13712173,-4.407675953,1.127314637,10.38636464,-9.993529339,-6.517674011,-2.764743345,8.74E-08,1.18E-06,4.56E-06,0.001097397,6.80E-05,3.46E-10,-4.12337506,-4.635846119,-9.286402754,-8.588939352,-7.195935656,-0.274773609,5.647161565,-1.52261217,-2.17415019,-3.489107326,-27.50887383,-23.17276362,-31.86106513,-35.52140823,0.001445672,0.007404547,1.46E-05,2.12E-05,7.317280065,0.015931848,0.009604752,9.27E-05,0.000186119,0.000749065,0.431735559,283.4856671,0.21814132,0.11370474,0.030528112,-11.94695211,-10.06380337,-13.83708477,-15.42675158,0.001718924,0.531649957,43.58714397,56.64094705,95.70600948,6.433141235,-582.7178767,5.462885654,0.972719242,0.880067874,0.11987061,6.15E-05
105,0.006098864,0.005916959,1.030743092,-10.04124373,-17.83662759,-11.99463804,-13,-7.937407814,-10.09245436,-4.81043538,0.433354142,9.692404142,-11.25663697,-7.118979803,-0.724963731,2.20E-08,2.01E-07,8.84E-06,0.000116689,7.19E-05,1.94E-09,-2.628350673,-5.224192087,-7.621096163,-10.71471837,-7.411188607,-0.519707089,4.763896911,-3.560290361,-2.212777707,-4.401450678,-27.23246571,-25.92524118,-34.06738875,-33.94601261,0.001431333,0.000523593,6.33E-05,1.42E-06,7.654755713,0.067335957,0.005355869,0.000489764,2.22E-05,0.000604087,0.372920729,117.2017619,0.028430568,0.109396355,0.012259542,-11.82690958,-11.25918918,-14.79527895,-14.74256596,0.18838064,0.543221394,56.79969997,49.99693764,124.8155239,6.492606611,-631.7663067,13.66260266,0.909641949,0.999954151,4.33E-05,2.52E-06
81,0.017001035,0.015940896,1.066504357,-6.812104788,-17.87912846,-10.35061552,-13,-10.54381269,-11.48900335,-3.975979961,0.366271362,9.625321362,-7.860684133,-5.997171783,2.141033737,3.98E-08,2.16E-07,5.07E-06,0.001723141,0.000115064,2.16E-09,-6.575288671,-4.910565946,-8.552395263,-5.728806697,-7.652817916,-0.460394382,4.883035123,-2.892666717,0.572905992,-4.64456547,-25.33641766,-24.73974395,-32.96606185,-35.76081154,0.000225347,0.000787149,1.03E-05,6.07E-06,7.666409436,0.001392462,0.007314422,0.000193045,0.00324042,0.000474479,0.38689227,132.0307861,0.055428204,1.773413095,0.009613706,-11.00346638,-10.74433428,-14.31697875,-15.53072312,10,0.590442902,56.35998182,50.03718072,186.440802,6.152872162,-284.442261,34.39322541,0.782287392,0.986605553,0.013349797,4.46E-05
82,6.70E-05,5.83E-05,1.149332763,-6.976756281,-17.82316451,-9.207035819,-13,-8.436431052,-8.520741334,-4.746871744,0.202505113,9.461555113,-14.87640568,-8.584742189,-3.879056448,7.71E-09,4.55E-07,2.97E-06,5.14E-05,0.000151525,2.35E-09,-5.465298063,-4.073862594,-9.953666732,-10.22532222,-7.55703194,-0.621042033,2.410837748,-3.076106213,-0.210766829,-3.800930192,-27.09029394,-23.66781627,-33.88271048,-35.87577117,0.000564521,4.07E-05,1.74E-05,6.82E-06,7.939824106,0.004213253,0.016727,4.76E-05,3.62E-05,0.000522151,0.349544495,11.1432925,0.046138561,0.809962905,0.022349972,-11.76516517,-10.27880201,-14.71507419,-15.58064945,0.000132112,0.618859301,49.70442691,50.11062572,40.11534958,5.542902348,-0.111145774,0.073742092,0.998923436,0.905243791,0.094206537,0.000549671
110,0.000160375,0.000135808,1.180895534,-12.25267429,-14.86229947,-13.15043526,-13,-6.479834727,-9.343033177,-4.332250148,0.72443162,9.98348162,-10.00607313,-5.720642647,-1.584097044,1.62E-08,3.97E-07,4.16E-06,0.002793117,7.80E-05,2.19E-09,-5.974437363,-2.868053812,-12.79463633,-7.641415105,-7.837733372,-0.541918764,6.176128278,-2.734345289,-2.915034607,-4.837122893,-29.75569808,-23.5853431,-33.75304637,-32.02484564,0.001004667,0.005423628,9.85E-06,3.16E-05,7.74584816,0.002536482,0.053755561,2.78E-06,0.000479918,0.000394407,0.367741342,481.1255614,0.064936508,0.054202155,0.007929836,-12.92273548,-10.24298436,-14.65876178,-13.90821375,0.026055713,0.56503951,1.544399618,55.11189875,50.00376278,4.680898132,-486.822805,15.01763673,0.997415408,0.00294224,0.997037194,2.06E-05
113,0.000198599,0.000201677,0.9847387,-10.14536945,-14.74636617,-8.924456159,-13,-7.84089469,-10.36663499,-5.019961238,0.914494969,10.17354497,-7.571445451,-4.674299598,-3.143510593,2.64E-09,2.46E-07,1.30E-05,0.000265123,4.97E-05,2.33E-10,-5.346054275,-2.854818175,-9.372077162,-9.195207409,-6.477158503,-0.575453592,4.498836956,-0.991813753,-1.480512432,-4.025554245,-28.60832718,-25.99552614,-37.4572325,-31.48167712,0.000675777,0.00278622,7.64E-06,1.57E-05,7.644429625,0.004744307,0.054432793,8.51E-05,0.000101514,0.001535813,0.359979392,89.91249824,0.370903354,0.227521069,0.017853526,-12.42443863,-11.28971356,-16.26746938,-13.67231865,0.000718604,0.569071081,44.6877132,56.54137928,186.9350783,4.642682511,-1010.319868,2.246813504,0.996894806,0.929508071,0.070472885,1.90E-05
85,0.000387724,0.000358445,1.081681856,-9.140677147,-14.79960174,-11.51987012,-13,-11.13244139,-7.752491868,-5.190814009,0.729233076,9.988283076,-4.796738358,-4.012735627,-2.165744617,4.58E-08,2.71E-07,1.57E-06,0.000100747,0.001726781,5.59E-10,-6.868887629,-4.439954196,-10.78155091,-7.88381435,-8.723669074,-0.242831379,2.534857658,-2.34513005,1.762243534,-4.358059947,-25.54490618,-23.27732684,-32.35858367,-32.95773999,0.00047171,0.000346034,4.11E-06,3.34E-05,7.481392472,0.001038553,0.011658944,2.08E-05,0.000376651,0.000162663,0.43958872,12.61463513,0.095834738,5.825492432,0.012803202,-11.0940118,-10.1092146,-14.05315433,-14.31336461,0.006827401,0.537103669,47.65349845,50.81781923,432.5512039,5.662588186,-211.050697,1.913183433,0.993816891,0.400583569,0.587285886,0.012130544
109,0.000205393,0.000166045,1.236967972,-11.62305508,-15.53992327,-6.201246265,-13,-9.906956349,-11.75908883,-4.828459329,0.611784835,9.870834835,-10.65410452,-5.25210507,-1.821506184,2.99E-08,4.54E-06,1.90E-06,3.73E-05,0.000171464,1.77E-09,-5.019684325,-6.101894178,-10.07063856,-6.807340187,-4.584196631,-0.656589543,4.883983669,-3.452767192,1.92418785,-4.411011563,-28.39579019,-26.24604494,-33.38385581,-30.12411274,0.000493271,0.000778282,9.80E-06,3.71E-05,7.626864392,0.006563251,0.002233623,4.23E-05,0.001104409,0.010108721,0.341506139,132.1560827,0.031657912,6.849583519,0.012142889,-12.33213499,-11.39851249,-14.49842436,-13.08273594,0.015083211,0.628391557,80.48707884,50.01951363,51.54010822,7.602497564,-91.04318687,5.439516639,0.996719431,0.886321563,0.049943619,0.063734818
122,0.049760916,0.048798145,1.019729671,-8.889430092,-14.32309726,-9.209898284,-13,-7.600213277,-10.11911766,-4.413041413,0.687481463,9.946531463,-5.962997271,-3.178129289,-1.913389534,3.89E-09,9.79E-07,8.13E-06,0.000848865,0.004287808,2.79E-11,-5.667018374,-3.945394648,-5.724836553,-6.751231989,-4.037836682,-0.471430927,5.137697173,-1.288050531,-0.640327591,-6.602125591,-27.35655204,-24.98279117,-34.40420395,-36.5687388,0.00138521,0.015272663,2.54E-06,0.000185802,7.6182354,0.003446243,0.018976507,0.003253268,0.001168072,0.017329959,0.384277618,170.3230917,0.275807938,0.527119716,0.00135748,-11.88079959,-10.84988835,-14.94155593,-15.88160147,0.012207043,0.561498333,47.06417706,57.52520917,64.05520581,5.642093482,-624.739694,20.47903643,0.560571662,0.993186755,0.006797858,1.54E-05
123,0.00010247,9.47E-05,1.082103017,-7.517810229,-13.74279816,-9.613914792,-13,-8.572273681,-9.306920931,-5.015806378,1.042744745,10.30179475,-10.72826092,-6.144423261,-1.86094059,1.41E-08,3.37E-07,1.73E-06,0.000290809,0.000100751,2.71E-10,-4.91468428,-4.543639248,-12.04706641,-8.947921972,-4.014694982,-0.479317738,4.631628372,-2.52279378,0.389359956,-4.672071638,-27.80859041,-23.19936704,-34.67132447,-29.53325268,0.000546636,0.000178392,1.12E-05,5.21E-06,7.742664921,0.00728458,0.010522729,5.86E-06,0.00012999,0.017728487,0.382413245,102.6811312,0.080235134,1.476035764,0.009352874,-12.07711736,-10.07535709,-15.0575649,-12.82612867,0.013773979,0.571865109,48.38553179,51.76338703,62.25848853,7.15989619,-715.1981697,1.325501385,0.998359964,0.343036986,0.640611417,0.016351596
94,0.001998709,0.001524305,1.31122599,-9.348061187,-17.28555444,-11.64059482,-13,-8.337028259,-10.13543467,-4.741493465,0.329266134,9.588316134,-7.90894011,-4.215836143,0.946358179,1.23E-08,4.84E-07,9.39E-06,0.001179141,0.018874083,1.11E-08,-7.359222973,-4.058064635,-9.922989862,-9.84521791,-8.148622243,-0.534965965,6.317226647,-1.481478592,-0.513357459,-1.806913129,-27.72535003,-23.90730292,-31.77025748,-35.82361264,0.000487843,0.00097508,2.83E-06,1.03E-05,7.564660603,0.000636288,0.016988826,4.90E-05,5.30E-05,0.00028905,0.369359402,554.0343273,0.227301354,0.59848282,0.164160097,-12.04096653,-10.38280974,-13.79764751,-15.55799729,8.838085098,0.602574434,100.8364687,59.97695452,94.74618177,5.540445659,-136.3152827,28.06502506,0.968495138,0.978974461,0.020853613,0.000171926
89,0.01179295,0.013966519,0.844372917,-10.02014872,-13.12415107,-11.31643859,-13,-13.02183169,-8.689168736,-4.543700691,0.113916055,9.372966055,-9.366196593,-4.321506509,-3.504214909,1.30E-08,7.45E-07,5.92E-07,1.36E-05,4.29E-05,1.18E-10,-5.581263599,-5.140131117,-8.710602486,-8.52950519,-7.717085516,-0.638439688,8.284702158,-4.906355364,-1.566378473,-5.51343683,-28.59418859,-20.91782249,-36.7191341,-33.26647762,0.000489756,0.003337671,1.01E-05,8.97E-05,7.809519654,0.003753658,0.005822818,0.000164802,0.000197514,0.000444958,0.345599335,3962.784279,0.007399407,0.208799989,0.004032225,-12.41829832,-9.08449488,-15.94691732,-14.44744766,0.000313174,0.633966915,44.881837,54.59513533,290.8126705,6.742649917,-446.6103533,1.744463889,0.84345386,0.994589316,0.005410486,1.98E-07
97,0.002916169,0.000600734,4.854346603,-11.60265478,-16.77329096,-7.017717496,-13,-9.08216384,-9.933653995,-4.782660907,0.506990973,9.766040973,-7.327686805,-1.405067228,2.088421353,1.39E-08,8.89E-07,2.44E-06,0.00066422,0.000528012,5.12E-10,-5.305822261,-3.747212561,-11.04706497,-7.695513038,-7.731099099,-0.333716348,4.638918325,-3.417751407,-0.272216216,-5.603969786,-26.16586629,-23.03651739,-33.77059893,-35.2357618,0.000201943,0.008734948,4.37E-06,3.68E-05,7.689878326,0.00493811,0.02304003,1.59E-05,0.000454657,0.000438769,0.417336654,103.4324068,0.032786075,0.761689553,0.003683213,-11.36369134,-10.00463239,-14.66638476,-15.30269691,10,0.54372588,382.7206698,52.82368934,784.1470591,5.640404138,-979.9609837,231.516349,0.9547184,0.846110274,0.152926591,0.000963134
100,0.000171869,0.000103535,1.660006708,-8.508589116,-13.0468518,-13.65042082,-13,-6.795598476,-11.04317248,-4.910726815,0.776876359,10.03592636,-10.12528392,-5.349345987,-1.721655741,3.03E-08,8.62E-08,2.21E-06,0.00012648,0.000202774,5.06E-11,-5.215811973,-3.512788721,-11.02948858,-6.867825728,-6.58794852,-0.475732021,4.210839355,-6.476531009,0.875643165,-2.968323019,-27.3675996,-23.11523531,-33.27814441,-29.63554047,0.000322431,0.001473593,4.42E-05,1.14E-05,7.972304949,0.005400697,0.028950535,1.62E-05,0.001039655,0.001374969,0.383260452,67.41309961,0.001539141,2.400418663,0.051389417,-11.88559749,-10.03881914,-14.45251449,-12.87055169,0.0189821,0.569907492,153.3903733,50.27842031,78.28641056,5.643578087,-1011.591885,9.113418798,0.997218504,0.896395055,0.09429609,0.009308855
101,0.006216491,0.005998177,1.036396699,-10.43249897,-13.91571536,-13.29325887,-13,-10.17314572,-10.35472711,-4.725061039,0.087151651,9.346201651,-12.44343483,-9.217079729,0.583943776,1.44E-08,3.24E-07,1.70E-06,0.000306252,0.002227086,5.25E-10,-5.449047063,-4.54360197,-9.034873712,-6.331751447,-8.950504985,-0.610874414,4.668403383,-0.46003712,0.072576523,-4.314852589,-26.62016364,-23.57236432,-33.70923443,-33.69729917,0.000478486,6.76E-05,7.64E-06,1.57E-06,7.307341754,0.004281986,0.010523117,0.000119166,0.001775756,0.000129655,0.351859758,106.5275229,0.631260212,1.075275086,0.01336852,-11.56099018,-10.23734775,-14.6397345,-14.63455109,3.836575734,0.621260562,40.27408607,50.39275644,49.84139386,5.688085009,-29.61563929,3.133256047,0.909081707,0.291107878,0.708889384,2.74E-06
102,0.007218553,0.006566757,1.099256841,-5.652872172,-17.3724184,-9.899513858,-13,-10.07350582,-11.41099192,-4.746203828,0.866449471,10.12549947,-8.759039948,-8.614529405,-1.992625348,2.71E-08,8.70E-07,1.61E-06,0.000345892,0.000382945,4.55E-10,-5.998418798,-4.001862888,-7.292284031,-8.208125015,-7.426878123,-0.663794385,4.529866917,-1.703847694,1.448951378,-4.422101364,-27.04741787,-23.63182199,-33.31873178,-31.54790006,0.001231987,0.001479127,1.08E-05,3.83E-06,8.066691006,0.002476526,0.017953336,0.000680308,0.000272357,0.000594688,0.339887771,92.74621729,0.181981964,4.258646463,0.012008971,-11.74654433,-10.26316989,-14.47014136,-13.70107891,0.010171258,0.628085014,52.15446896,49.94653294,272.1650849,5.711056711,-480.6936329,5.963791358,0.894126127,0.974980465,0.024693462,0.000326074
104,0.193715073,0.190860183,1.014958019,-6.416766107,-17.5086299,-10.64622993,-13,-9.745641891,-7.972733532,-4.567327263,0.822196879,10.08124688,-9.677278093,-4.457351008,1.230637514,3.16E-08,9.46E-08,9.29E-05,0.001359698,0.002552086,5.45E-10,-6.867325881,-6.688968907,-4.950559279,-9.897344168,-9.281930882,-0.391121586,5.628709165,-3.539416835,-3.514782872,-4.266312203,-27.21228557,-24.37893703,-32.55966357,-34.37623337,5.65E-05,0.000123278,2.27E-05,6.60E-06,8.080576256,0.001040175,0.001243018,0.007029682,5.03E-05,9.31E-05,0.403447331,278.3026429,0.029030252,0.029754263,0.01403344,-11.81814546,-10.58763783,-14.14048222,-14.92940846,10,0.577046394,50.12368221,49.99703655,361.087731,7.107157757,-141.7370531,3.221906818,0.305512647,0.999986456,1.35E-05,1.09E-08
140,0.058928596,0.023211239,2.538795787,-6.787788572,-15.64661025,-10.38367895,-13,-10.13279026,-10.54417277,-4.276300202,0.066319048,9.325369048,-8.535141639,-7.620701525,0.762170562,2.77E-08,2.66E-07,2.01E-06,0.000180915,0.000270597,9.86E-10,-5.070752857,-3.611040642,-8.629146556,-5.357301954,-8.60483227,-0.454164668,6.554870986,-3.953700731,-2.259663758,-2.3303209,-26.60601564,-25.36186091,-32.90354746,-30.11446649,8.24E-05,0.053457989,8.34E-06,6.74E-06,8.010754989,0.006238529,0.026312645,0.000178785,0.004691493,0.000183185,0.388371036,702.6584915,0.019183577,0.104385578,0.09726453,-11.55484578,-11.01451624,-14.2898291,-13.07854662,5.783231299,0.563974327,106.3320892,51.16406999,2021.017118,5.636318835,-1196.174805,282.4428398,0.515593535,0.997547415,0.002444211,8.37E-06
143,0.000101791,9.34E-05,1.089964514,-10.03633977,-15.29485231,-13.38911412,-13,-9.661385975,-10.02022492,-4.245406675,0.728817096,9.987867096,-9.190991277,-3.525702927,-8.314770044,2.67E-08,7.34E-08,1.02E-05,0.001246848,2.07E-05,1.12E-10,-6.264174753,-4.352623456,-14.62350406,-9.160036674,-7.125785386,-0.418656513,4.229380223,-0.678519394,-1.309172608,-4.711506004,-28.74060074,-24.39576364,-32.62781771,-35.63181614,0.000604982,0.000145515,1.31E-06,7.40E-07,7.567442824,0.001899668,0.012709389,4.46E-07,0.000105148,0.000803455,0.396838279,68.674656,0.507367648,0.270043396,0.008991227,-12.48188431,-10.59494553,-14.17008119,-15.47470113,4.84E-09,0.577593615,31.80335458,50.05448298,51.98642972,5.850361206,-379.357341,3.79E-06,0.998370608,0.005047122,0.994074306,0.000878572
